C4H10,i-Butane (iso-Butane),6.772,0.31447000000000000,-0.00010271000000000,-0.00000003684900000,0.00000000002042900,200,1500
CH4,Methane,34.942,-0.03995700000000000,0.00019184000000000,-0.00000015303000000,0.00000000003932100,50,1500
CH4O,Methanol,40.046,-0.03828700000000000,0.00024529000000000,-0.00000021679000000,0.00000000005990900,100,1500
CH3Br,Methyl bromide,29.146,0.02437400000000000,0.00010655000000000,-0.00000011324000000,0.00000000003324100,100,1500
C6H12O,Methyl isobutyl ketone,2.404,0.58495000000000000,-0.00037647000000000,0.00000012418000000,-0.00000000001705100,298,1500
CH5N,Methylamine,40.039,-0.01510800000000000,0.00025012000000000,-0.00000023336000000,0.00000000006558200,100,1500
C8H10,m-Xylene,-16.725,0.56424000000000000,-0.00026465000000000,0.00000001338100000,0.00000000001586900,200,1500
C10H8,Naphthalene,67.099,0.04323900000000000,0.00091740000000000,-0.00000100190000000,0.00000000030896000,50,1500
C4H10,n-Butane,20.056,0.28153000000000000,-0.00001314300000000,-0.00000009457100000,0.00000000003414900,200,1500
C10H22,n-Decane,31.78,0.74489000000000000,-0.00010945000000000,-0.00000022668000000,0.00000000009345800,200,1500
C7H16,n-Heptane,26.984,0.50387000000000000,-0.00004474800000000,-0.00000016835000000,0.00000000006518300,200,1500
C6H14,n-Hexane,25.924,0.41927000000000000,-0.00001249100000000,-0.00000015591600000,0.00000000005878400,200,1500
C6H5NO2,Nitrobenzene,-16.202,0.56182000000000000,-0.00039302000000000,0.00000010043000000,-0.00000000000122520,200,1500
N2,Nitrogen,29.342,-0.00353950000000000,0.00001007600000000,-0.00000000431160000,0.00000000000025935,50,1500
C9H20,n-Nonane,29.687,0.66821000000000000,-0.00009649200000000,-0.00000020014000000,0.00000000008220000,200,1500
C8H18,n-Octane,29.053,0.58016000000000000,-0.00005710300000000,-0.00000019548000000,0.00000000007661400,200,1500
C5H12,n-Pentane,26.671,0.32324000000000000,0.00004282000000000,-0.00000016639000000,0.00000000005603600,200,1500
O2,Oxygen,29.526,-0.00889990000000000,0.00003808300000000,-0.00000003262900000,0.00000000000886070,50,1500
C8H10,o-Xylene,0.182,0.51344000000000000,-0.00020212000000000,-0.00000002161500000,0.00000000002321200,200,1500
C6H6O,Phenol,4.408,0.36338000000000000,-0.00006041700000000,-0.00000012794000000,0.00000000005528700,100,1500
C8H10,p-Xylene,-17.36,0.56470000000000000,-0.00026293000000000,0.00000001121700000,0.00000000001654400,200,1500
C5H5N,Pyridine,23.262,0.11251000000000000,0.00037351000000000,-0.00000045402000000,0.00000000014286000,50,1500
C8H8,Styrene,71.201,0.05476700000000000,0.00064793000000000,-0.00000069875000000,0.00000000021232000,100,1500
SO2,Sulfur dioxide,29.637,0.03473500000000000,0.00000929030000000,-0.00000002988500000,0.00000000001093700,100,1500
C7H8,Toluene,-24.097,0.52187000000000000,-0.00029827000000000,0.00000006122000000,0.00000000000125760,200,1500
C4H6O2,Vinyl acetate,27.664,0.23366000000000000,0.00006210600000000,-0.00000016972000000,0.00000000005791700,100,1500
H2O,Water,33.933,-0.00841860000000000,0.00002990600000000,-0.00000001782500000,0.00000000000369340,100,1500
